Character,Words
HURLEY," What if they start asking us questions we can't answer, like, uh, who's president in 1977?"
HURLEY, Nama-what?
HURLEY, I guess we found Sayid.
HURLEY, Fresh off the griddle. And don't forget to try the dipping sauces. They really
HURLEY, So...  What's going on with Sayid?
HURLEY, And you're going to?
HURLEY," Well, if Sawyer didn't tell you anything, why would Juliet?"
HURLEY, 'Cause they're together.
HURLEY," ""Together"" as... They live together. Like, not as roommates. You know, ""together"" like you guys were."
HURLEY," Well, I guess I better... Go make some more waffles."
HURLEY," What's he doing here?! No, no, he can't come!"
HURLEY, Uh...is he talking about Sayid?
HURLEY, Checking to see if I'm disappearing.
HURLEY," ""Back to the Future"", man.  We came back in time to the island and changed stuff.  So if little Ben dies, he'll never grow up to be big Ben, who's the one who made us come back here in the first place.  Which means we can't be here.  And therefore, dude?  We don't exist."
HURLEY, Am I?
HURLEY, This is really confusing.
HURLEY, Let me get this straight.
HURLEY, All this already happened.
HURLEY, So this conversation we're having right now...we already had it.
HURLEY, Then what am I gonna say next?
HURLEY, Ha!  Then your theory is wrong!
HURLEY," Okay, answer me this.  If all this already happened to me, then...why don't I remember any of it?"
HURLEY, Say that again.
HURLEY," Aha!  I can't shoot you.  Because if you die in 1977, then you'll never come back to the island on the freighter 30 years from now."
HURLEY, But you said Ben couldn't die because he still has to grow up and become the leader of the Others.
HURLEY," But when we first captured Ben, and Sayid, like, tortured him, then why wouldn't he remember getting shot by that same guy when he was a kid?"
HURLEY, Huh.  
HURLEY, Is he in trouble?
HURLEY," Nah, dude, I just signed it out."
HURLEY," Well, where you going?"
HURLEY," Me too.  I made lunch for the crew.  Sandwiches.  Want one?  Ham and cheese, and I made my secret garlic mayo."
HURLEY," Why?  We're going to the same place.  Why don't we carpool?  It'll help with global warming, which hasn't happened yet, so maybe we can prevent it.  ...Wait a sec.  Are you on some kind of secret mission?"
HURLEY," How do you spell ""bounty hunter""?"
HURLEY, It's personal.
HURLEY, Dude... did you just... you know?
HURLEY, You know.  It stinks.  Did you...
HURLEY," Well, it wasn't me."
HURLEY," Nah, man, there's something foul in here.  It's coming from back there."
HURLEY, Unh-unh.  That's not possible.
HURLEY," Okay, maybe it is possible.  Pull over.  I gotta check."
HURLEY," I gotta check.  If those sandwiches are bad, people could get sick."
HURLEY, Will you pull over?!
HURLEY," Dude, there's a body bag back here.  With a body in it."
HURLEY," Yeah, well, who is he?  What happened?"
HURLEY," Dude, what happened to him?"
HURLEY, How does a filling get blown through someone's head?
HURLEY, How do you know all this?
HURLEY," Yeah, but how do you know what he was thinking?"
HURLEY, You can talk to dead people.
HURLEY,"  Don't worry, dude.  Your secret's safe with me.  You wanna know why?"
HURLEY," 'Cause I can talk to 'em, too."
HURLEY, I don't know why you just won't admit it.  You can trust me.  I talk to lots of dead people.
HURLEY," Sure, all the time.  Sometimes we even play chess."
HURLEY, Of course.  Why wouldn't I?
HURLEY, Aha!  You wouldn't know how it works unless you can do it.
HURLEY,  That's how it works for me.
HURLEY, You're just jealous my powers are better than yours.
HURLEY, Don't worry.  I won't tell anyone about the body.
HURLEY, Dude.  I can keep a secret.
HURLEY, I like the kitchen.
HURLEY, Gross.
HURLEY," Dude, that guy's a total douche."
HURLEY,  So anyway...
HURLEY," Are you kidding me?  How weird is it that your dad is that dude from all those movies?  Only back then, he was called Marvin Candle.  Was that, like, a stage name?"
HURLEY," Well, if you didn't want to talk about it, why'd you tell me?  How long have you known he was your dad?"
HURLEY, But all those DHARMA dudes end up dead.  Don't you wanna... save him?
HURLEY, Polar bear poop.  Got it.
HURLEY," So I'm new here, Dr. Chang.  What is it exactly you do at the Orchid?"
HURLEY," Oh, really?  You can't tell anyone?  Not even your wife?"
HURLEY, What about your kids?
HURLEY, 3 months?  Wow!  Congrats.  What's his name?
HURLEY," Small world!  That's your name, too.  Right, Miles?"
HURLEY," So are you a fan of jazz, Dr. Chang?  Like Miles Davis?"
HURLEY," So you two have been here for... three years now.  Must be pretty tight, huh?"
HURLEY, Great.  We should all... get together for a beer sometime.  How awesome would that be?
HURLEY," Dude, what is this place?  And what's up with all the secrecy?"
HURLEY, 42.
HURLEY, 'Cause they're building our hatch.
HURLEY, The one that crashed our plane.
HURLEY," That hatch they're building?  There's gonna be an accident, then they're gonna have to build a computer with a button you have to push so the world doesn't end."
HURLEY," So your dad... is he around... you know, when we came from?  The future?"
HURLEY," Well, then this is kind of awesome for you, huh?"
HURLEY," Because you get to hang out with him, you know, get to know him better and stuff."
HURLEY," And don't bother thanking me, but he was totally down for that beer, dude.  You know, and maybe he'll let you hold baby you, or you can change your own diaper or--"
HURLEY, Whoa!
HURLEY, Why not?  Did he beat you up when you were little or something?
HURLEY, 'Cause you're in pain and you need to let it out.
HURLEY, But he's not gone.  We just dropped him off.
HURLEY, Give that back to me.
HURLEY, It's not a diary!  It's personal!!
HURLEY, Give that--give that back to me.
HURLEY, Give it back!
HURLEY,"  It's ""furry.""  ""Furry fist.""  I need a spell-check."
HURLEY, I'm writing Empire Strikes Back.
HURLEY," It's 1977, right?"
HURLEY," So Stars Wars just came out.  And pretty soon, George Lucas is gonna be looking for a sequel.  I've seen Empire, like, 200 times, so I figured I'd make life easier and send him the script... with a couple improvements."
HURLEY," Oh, yeah?  Well, at least I'm not scared to talk to my own dad."
HURLEY," Sorry I said you were afraid to talk to your dad, dude."
HURLEY," I used to hate my dad, too."
HURLEY," He left when I was 10.  But the best thing I ever did was give him a second chance.  We got to be the best of friends, and although I may never see him again, I miss him.  And I know he feels the same."
HURLEY," That was Luke's attitude, too."
HURLEY," In Empire, Luke found out Vader was his father, but instead of putting away his lightsaber and talking about it, he overreacted and got his hand cut off.  I mean, they worked it out eventually, but at what cost?  Another Death Star was destroyed, Boba Fett got eaten by the Sarlacc, and we got the Ewoks.  It all could've been avoided if they'd just, you know, communicated.  And let's face it.  The Ewoks sucked, dude."
HURLEY," Well, that dude in the closet--I thought he worked for you.  Can't you convince him that it was all, like, a misunderstanding?"
HURLEY," Yeah, me neither.  After all we did to get back here?  And now we're just gonna run off again?  It'd be kinda wishy-washy."
HURLEY, You guys were in 1954?  Like... Fonzie times?
HURLEY," That's not good, right?"
HURLEY, So what's the rescue plan?
HURLEY, But they got Sawyer and Juliet.
HURLEY," We gotta do something.  I mean, Sawyer would never leave us behind."
HURLEY, But we asked you first.
HURLEY," Dude, that's ridiculous."
HURLEY, Uh... 1931?
HURLEY," Yeah.  Yes, I am."
HURLEY,  There's... no such thing.
HURLEY," All right, dude, we're from the future.  Sorry."
HURLEY," Why is he yelling at her, dude?"
HURLEY," Sorry, man."
HURLEY," Don't worry.  It's gonna be okay.  Sawyer always has a plan, right?"
HURLEY, What's going on back there?  Is Sayid okay?
HURLEY," Ah, let's pull over!"
HURLEY, I don't know where we're going.
HURLEY," Why do you want to go there?  If Sayid's shot, shouldn't we--"
HURLEY, The Swan it is.
HURLEY, Uhh...we're about five minutes away!
HURLEY, That's why.
HURLEY, You don't understand.  This is a big mistake.  I killed a bunch of people.
HURLEY," Look, dude... there are men with tranquilizer guns hunting me down like an animal.  They wanna bring me somewhere against my will."
HURLEY," Oh.  Sorry.  I didn't see it was taken, dude."
HURLEY, Cool.  Are you sure?
HURLEY, You want some?  Cherry.
HURLEY, So what were you in for?
HURLEY, Jail.  I was there 'cause I killed three people.  But I didn't really.  I guess they figured it out.  What about you?
HURLEY," Well, then what were you doing sitting outside a prison?  In a cab?"
HURLEY, Oh.  Then you must be dead.
HURLEY," Well, what do you want from me?"
HURLEY, 'Cause I'm cursed.
HURLEY," Uh-huh.  That's why the plane crashed, my friends died--Libby, Charlie.  Now they visit me, and I can't make it stop."
HURLEY," How do you mean ""blessed?"""
HURLEY," Oh, I'm sure it's wonderful, except for the part where I'm crazy."
HURLEY," Who are you, dude?"
HURLEY, Wait!  You forgot your guitar.
HURLEY," Don't worry, dude.  Everything'll be fine when Jack changes the future... or the past.  One of those."
HURLEY," Dude, what happened to your face?"
HURLEY, Dude! Dude! What are you doin'?
HURLEY, I'm sorry...
HURLEY," But... you know, there's a handicapped spot right over here."
HURLEY," I'm really sorry. They were supposed to reserve a spot for me, so... you know, I just... parked here."
HURLEY," Actually, I own the company."
HURLEY, Hugo Reyes.
HURLEY," Cool. What do you do here, John?"
HURLEY, Oh? Who's your boss?
HURLEY, Randy Nations?
HURLEY, Yeah... that guy is a huge douche. Want me to talk to him for you?
HURLEY," Tell you what, John. I own a temp agency too..."
HURLEY," Call this number and tell them that Hugo said to hook you up with a new job, pronto."
HURLEY, And chin up. Things are gonna work out.
HURLEY," Tie again, Dude."
HURLEY, Hungry?
HURLEY, I could eat.
HURLEY," Hey man, you know if there's like a kitchen in this place?"
HURLEY," Dude, what are you doing here ?"
HURLEY, For what?
HURLEY, What kind of things?
HURLEY, Nothing. I'm just you know...looking...because I'm a fan of ...temples and like history...Indiana Jones stuff. 
HURLEY, I'm a candidate and I can do what I want.
HURLEY, Doesn't matter. Why don't you go back to the courtyard ?
HURLEY, What'd he say?
HURLEY, Going through the secret passageway like you told me. 
HURLEY, You ever tried to get Jack to do something? It's like impossible. I can just go myself. 
HURLEY," OK it's bad enough you already made me write down way too much stuff, and I just lied to a Samurai. Look, if you've any idea of how to get Jack to go on your little adventure, I'm listening dude."
HURLEY, Be cool man. Act natural.
HURLEY," Dude, keep your voice down. I'm gonna get up and go. Wait ten seconds and then follow me. "
HURLEY, I found a secret tunnel that leads out to the jungle.
HURLEY," Well, Jacob told me about it. Said you and me have to go."
HURLEY," I told him you'd say that, so he told me to tell you ""You have what it takes."""
HURLEY," He said you have what it takes, he said you'd know what that meant. "
HURLEY, What?
HURLEY," He's kind of dead. Turns up whenever he wants, like Obi-Wan Kenobi. But...if you wanna talk to him, he's where we're going, dude."
HURLEY,  It's this way. 
HURLEY," Hey, Kate. There's a secret door to get back into the Temple on the north wall by the big tree..."
HURLEY,  Dude!  Jacob said just you and me...she's kinda not invited. 
HURLEY," Sorry, dude. "
HURLEY," You know, what happened back there. Wrecking your game with Kate. "
HURLEY, Yeah? What happened to you guys? I thought you were gonna get married and have like a dozen kids. 
HURLEY, Really? I think you'd make a great dad. 
HURLEY, What is that? 
HURLEY," Dude, it's Shannon's. "
HURLEY,  The caves we used to live in? 
HURLEY," I totally forgot these were in here, man. "
HURLEY," Wait a sec. What if we time-travelled again? To, like, dinosaur times? And then we died and then we got buried here?  What if these skeletons are us? "
HURLEY, What's that? 
HURLEY," You were looking for water, right? "
HURLEY, Why'd you do that? 
HURLEY," This is cool, dude. Very old school."
HURLEY," You know, you and me trekking through the jungle, on our way to do something that we don't quite understand. Good times. You mind if I ask you something?"
HURLEY," Why'd you come back, you know, to the island?"
HURLEY," Back in L.A., Jacob hopped into the back of my cab, and told me I was supposed to, so I came."
HURLEY," What? If you have a good reason for coming back, let's hear it man. "
HURLEY," Dude, I'm sorry."
HURLEY, It's not far. It's not far at all.
HURLEY, It's right there. It's a lighthouse.
HURLEY, Guess we weren't lookin for it.
HURLEY," Pretty cool, huh?"
HURLEY, I guess so. First we gotta go upstairs and turn this thing on. 
HURLEY, No.
HURLEY, Whoa! Dude this is cool. Must've built this to help ships get here and stuff. I guess they used the mirror because electricity hadn't been invented yet.
HURLEY, Ahh he's not here yet. Lets get started.  Tell me when it gets to 108 degrees. 
HURLEY, Did I see what?
HURLEY, It's just ocean dude.
HURLEY, I...I don't think Jacob wants 
HURLEY, What. What is that?
HURLEY, Oh. That's weird.
HURLEY, I don't know.
HURLEY, Well I was just...kind of...assuming.
HURLEY," It doesn't work like that, I told you. He just kind of shows up whenever he feels like it. "
HURLEY, I don't know. 
HURLEY, He didn't tell me.
HURLEY, Aren't we supposed-- 
HURLEY," I don't know, Jack!"
HURLEY," Where were you, man? "
HURLEY," Yeah, well if you'd told me that and I'd like, explained everything, then maybe Jack wouldn't have freaked out and smashed your mirror into a billion pieces. Thanks for the seven years of bad luck, by the way."
HURLEY," I have ink on my forehead? That's all you have to say? Jack broke your lighthouse, dude. Mission un-accomplished. Whoever you said we need to help get to the island is totally screwed."
HURLEY," So...everything you wanted me to do didn't get done, and you don't even care?"
HURLEY, Wait a minute. Did you want Jack to see what was in that mirror?  Why?
HURLEY," That was your plan? I think it backfired, man."
HURLEY, Well next time how about you tell me everything up front. I'm not big on secret plans OK. 
HURLEY, What? Why? 
HURLEY," Dude, we gotta warn them!"
HURLEY, Cheese curds...
HURLEY, I'm hungry. Let's eat breakfast first.
HURLEY," What's the rush? You know, maybe we should... take our time."
HURLEY, Because.
HURLEY," Uh-uh, dude. It's this way."
HURLEY," Yeah, but that was a mistake. This is faster. Trust me, it's just around here. It's a short cut."
HURLEY," Dude, do you trust that guy?"
HURLEY, So... you're not time-traveling?
HURLEY, But... you look the same as you did thirty years ago. How's that possible?
HURLEY," Is this, like, a Terminator thing? Are you a cyborg? "
HURLEY, Vampire?
HURLEY," I thought you said we were going to the Temple, dude."
HURLEY," Jacob kind of, sort of, hinted at it..."
HURLEY, Yeah.
HURLEY,  Jack? Dude where are you?
HURLEY," Do not open that, there's dynamite in there, it's mega unstable."
HURLEY, So did Doctor Arzt. And I was wiping him out of my shirt two days later.
HURLEY,  Dude it's time to go.
HURLEY," He's opening up a crate of dynamite, and he said he wanted to kill himself."
HURLEY, What?
HURLEY," Dude, seriously! Let's go now!"
HURLEY, Jack! Please tell me you're not actually considering this?
HURLEY," Jack! Dude we gotta go, the guy's crazy, and I know crazy!"
HURLEY, Dude you're gonna blow up!
HURLEY," No, I'm not going without you."
HURLEY," If you change your mind, I'll be like a mile away. "
HURLEY, Who's Ricardus?
HURLEY, You mean that figuratively right?
HURLEY," ¿Por qué? Que no sé. Sí, yo te puedo ayudar, pero yo no sé como encontrarlo si no sé cómo....  Why? I don't know. Yes, I can help you, but... I don't know how to find him."
HURLEY," Uh, what's who saying?"
HURLEY, I'm not talking to Jacob.
HURLEY," It's not Jacob, man!"
HURLEY," What offer, dude?"
HURLEY," Well, kind of."
HURLEY, Hey!
HURLEY, I was just trying--
HURLEY, Just calm down!
HURLEY, Your wife sent me.
HURLEY, I said your wife sent me. Isabella. She wants to know why you buried her cross.
HURLEY, Because she just told me.
HURLEY," Isabella saw you dig it up, man. She's standing right next to you."
HURLEY, A veces a las personas les toma un poco. Subtitle
HURLEY, She's right there. She says your English is awesome.
HURLEY," She wants you to close your eyes. It's okay, I'll tell you what she says."
HURLEY," No fue tu culpa que yo morí, Ricardo. Subtitle"
HURLEY, Yeah.
HURLEY," Yeah, you got it."
HURLEY, She kinda said one more thing. Something you have to do.
HURLEY, She said you have to stop the Man in Black. You have to stop him from leaving the island. 'Cause if you don't... todos nos vamos al infierno. Subtitle
HURLEY, Sorta.
HURLEY, I don't think she wants to come.
HURLEY, It's carousel four. 
HURLEY," You were on the Sydney flight, right?"
HURLEY," Our bags on carousel four, I double checked it with the dude at the counter. "
HURLEY," Pretty cool trophy, huh?"
HURLEY," Oh, you know we got the Human Fund next Saturday night... can you make it?"
HURLEY, Ma!
HURLEY, That's disgusting. And I'm too busy to meet someone...
HURLEY, I'm not scared!
HURLEY, I do?
HURLEY, What's she like?
HURLEY, Ma--
HURLEY, A lot of crazy stuff's been happening... I kind of wish I could talk to you about it in person. A lot of people come to talk to me after they've... you know... gone. It would be nice if you did too.
HURLEY, Where are you going?
HURLEY, You sure that's the right move?
HURLEY, Well... you're the expert.
HURLEY," Her name was Libby. She was in the tail section of the plane. We were gonna have our first date. It was gonna be, like... a picnic. But then she was murdered."
HURLEY," Yeah, me too..."
HURLEY, What are you doing here?
HURLEY, Why should I trust you? You murdered Libby and Ana Lucia.
HURLEY, What?
HURLEY, Um... no one.
HURLEY, Sure. Whatever...
HURLEY, Uh... can you leave those? I'm meeting someone. She's running late.
HURLEY, Uh... hi. Nice to meet you.
HURLEY, Wow! Uh... I wasn't expecting someone like you. 
HURLEY," You know, someone so... pretty. Please, have a seat."
HURLEY, You don't look like a Rosalita...
HURLEY, So... you're not my blind date?
HURLEY, Well... how did you know my name?
HURLEY, No I won't.
HURLEY, I guess...
HURLEY, Should I?
HURLEY," Actually, we just... wait, what? What's going on?"
HURLEY, Doctor?
HURLEY, Wandered off from where?
HURLEY," Um... I don't know if that's a good idea. I mean, for one thing, that stuff's really unstable. "
HURLEY, To blow stuff up?
HURLEY," Yeah, but how's blowing up the plane protecting us?"
HURLEY, Yeah... well neither will we. And then we'll be stuck here with it and it will be angry at us.
HURLEY," Well, Jacob never said anything about it to me. I mean... what if Richard's wrong?"
HURLEY," I think Richard's right. It's the only choice we've got. Trust me, Jack."
HURLEY, Give me a bucket. Family size.
HURLEY, What?
HURLEY, I own the place. Maybe you saw my commercial. You want a Cluckateer key chain?
HURLEY, Uh... yeah.
HURLEY," Wow, what a coincidence..."
HURLEY, Be my guest...
HURLEY, I eat when I'm depressed!
HURLEY, I met a girl on a blind date the other night.
HURLEY," Mmm, she's totally awesome... except for one thing. She's crazy!"
HURLEY," No, this one actually lives in the loony bin. I mean, I saw the van. She's full on nuts. I mean, she started sane... but then, she told me that we already knew each other. And that, I'd remember!"
HURLEY, Yeah. Kinda...
HURLEY, Run! Run! Go! Go! Go! Go!
HURLEY, I'm protecting us.
HURLEY," I did say ""Run."""
HURLEY, Michael told me to.
HURLEY," Michael. He's one of the people who come back and yell at me after they die. He told me I had to stop everyone from blowing up the plane. So...no dynamite, no more blowing up."
HURLEY, It happens enough.
HURLEY, Dead people are more reliable than alive people.
HURLEY, Want to ask you about that girl the other day. Libby? I was wondering if maybe I could see her.
HURLEY," Clearly, she's well enough for, like, a fajita field trip."
HURLEY, Her condition?
HURLEY, What do you mean?
HURLEY," You said ""probably"", which means you might make an exception."
HURLEY, Or a generous donor?
HURLEY, The rec room looked pretty gnarly on my way in. What do you think 100K might buy?
HURLEY, No. I'm sorry.
HURLEY, Where is it you think you know me from?
HURLEY, Try me.
HURLEY, What kind of memories?
HURLEY, And I was there?
HURLEY, Um... This is the first time I've ever been in a mental hospital.
HURLEY," I wish I could, Libby. But...I can't. I'm sorry."
HURLEY," Yeah, probably, but...we all got something, right? I mean, it takes a lot of guts to go up to a total stranger and tell them you know them from some bizarro alternate universe. I'm scared just saying ""hi"" to a girl."
HURLEY," Hey, can you ever like, like...get outta here? On day pass or..."
HURLEY, Well...would you like to do something?
HURLEY, Uh...yeah.
HURLEY, I know what we need to do.
HURLEY, We have to go talk to Locke.
HURLEY, It's not my idea. It's his.  Jacob says we have to talk to Locke.
HURLEY, Yeah.
HURLEY, What?
HURLEY," I don't have to prove anything to you, Richard. You either come with me or you can keep trying to blow stuff up. Your call, dude."
HURLEY, Really?
HURLEY," So what do you think we should...say to Locke when we get there? I mean, how do you break the ice with a smoke monster?"
HURLEY, Or he could just kill us all.
HURLEY, I didn't see Jacob back there. I just said it because I wanted everyone to listen to me.
HURLEY, Then why'd you come with me?
HURLEY," Unless you letting go gets us killed. Going to see Locke was my idea, not Jacob's. "
HURLEY," It's a good thing you do, dude, because I have no idea where I'm going."
HURLEY," Wait. It's cool, I think I know what these things are."
HURLEY, Wait here.
HURLEY," Hey, you around? Michael?"
HURLEY, You're stuck on the Island aren't you?
HURLEY," And...there're others out here like you, aren't there? That's what the whispers are?"
HURLEY, Do you know where Locke is?
HURLEY, Thanks. Is...is there anything I can do to...help you?
HURLEY, Okay.
HURLEY," I'll be sure and do that, dude."
HURLEY," I got like, six different kinds of cheeses. I don't even know what they are, but the lady at the store said they were good, so...figured you'd like cheese because...everybody likes cheese."
HURLEY, Something wrong?
HURLEY, Have you been here before?
HURLEY, No...not completely.
HURLEY, Why do you want to be with me? 
HURLEY, C'mon. Look at me.
HURLEY," Yeah but, you like me because...well...you're...delusional."
HURLEY," Whoa, dude. "
HURLEY, I...I think I'm remembering stuff.
HURLEY," No, I don't think you are."
HURLEY, Ummm...hey.
HURLEY," I don't know who you are, dude, or what you want, but we have to talk to you."
HURLEY," There are other people with me. The thing is...you got weapons and we got weapons, and I don't want anyone to get hurt...or killed. So, we're not gonna do anything. I want your word that you're not gonna do anything either."
HURLEY," Okay guys, come on out."
HURLEY,"  It's all you, dude."
HURLEY, Has he got a submarine?
HURLEY, Are we gonna tell Sun?
HURLEY, What about Sayid?
HURLEY," Yeah, but you can always bring people back from the dark side. I mean, Anakin--"
HURLEY," Hey, Claire."
HURLEY, You look great.
HURLEY, Who's she?
HURLEY, People trying to kill us again.
HURLEY, Yeah?
HURLEY," Um, I think we should stick to Sawyer's plan, or he'll be really pissed."
HURLEY, There they are!
HURLEY, Uh oh.
HURLEY, And we're dead...
HURLEY," Hurry! When that thing's done with them, he's coming for us!"
HURLEY," Well... wait, now he wants us to leave the Island?"
HURLEY," Dude, wait... he's not supposed to leave the island. I mean, Alpert said that--"
HURLEY," Jack, can't find first-aid kit, dude."
HURLEY," Dude, where did that come from?"
HURLEY, Dude how'd that get on the sub?
HURLEY, Uh...what?
HURLEY,  Sayid!
HURLEY, What happened? Did Sayid just...?
HURLEY, What about everybody else?
HURLEY, I have to go after Sayid!
HURLEY, Okay.
HURLEY, Is he okay?
HURLEY, Go where?
HURLEY, Yeah. I'm fine.
HURLEY, Ahh!
HURLEY, What? Who are you?
HURLEY, Why?
HURLEY, What do you want them for? 
HURLEY, Hey!
HURLEY, Dude...I've been waiting for you to show up. Where you been?
HURLEY, Did you see a kid run by here with your ashes? 
HURLEY," Uh, what?"
HURLEY," He's right there by the fire, he says hello..."
HURLEY," What, you can see him?"
HURLEY," Kate? Sawyer? You, too? "
HURLEY, Kate.
HURLEY, How about why you brought us to the Island?
HURLEY, So...how you gonna pick?
HURLEY, I'm just glad it's not me.
HURLEY," Sorry I'm late, dude."
HURLEY," Oh, hey, you didn't tell me Ana Lucia was gonna be here."
HURLEY," Oh, no. We never met. Anyways, here's your money. A hundred twenty-five grand, right?"
HURLEY, She's not coming with us?
HURLEY, I brought you my Camaro. The keys are under the floor mat. Everything else you need's in the trunk.
HURLEY, Absolutely.
HURLEY, And that Locke Smoke Thing wants to put it out?
HURLEY," So, what if he does?"
HURLEY," That's kinda of true, dude. He's worse than Yoda. "
HURLEY, I've got a bad feeling about this.
HURLEY," Yeah, yeah. Whatever, dude."
HURLEY," None of this is ringing a bell, is it? You me, tranquilizer gun?"
HURLEY," Okay, fine. I'm insane. Just wait here."
HURLEY," Then, that's your choice. But, if you stick with me...you'll be happy you did."
HURLEY," Uh, you have a concert to perform tonight, and I'm here to pick you up."
HURLEY," Charlie? Charlie, what if I told you that...playing this show is the most important thing you'll ever do? Would you come then?"
HURLEY," Okay, dude. Sorry about this. "
HURLEY, That was Charlie.
HURLEY, This would be so sweet if we weren't all about to die.
HURLEY, Whoa!
HURLEY," Jack. I believe in you, dude."
HURLEY, I'm not allowed to tell you.
HURLEY," There are rules, dude."
HURLEY," Don't worry about it. Just trust me, okay? I trust you."
HURLEY," I think you're a good guy, Sayid. You know, a lot of people have told you that you're not. Maybe you've heard it so many times you started believing it. You can't let other people tell you what you are, dude. You have to decide that for yourself."
HURLEY," I know a lot about you, dude."
HURLEY, Looks like a gnarly fight.
HURLEY, It takes as long as it takes.
HURLEY," Yeah, but dude, it was worth it."
HURLEY," Nah, let's give 'em a minute."
HURLEY, We have to try.
HURLEY," Uh-uh, no way. You think I'm going down that? I'm with you, dude."
HURLEY, How are we getting down there?
HURLEY," Dude, you can't go down there alone. If Desmond didn't make it, how the hell are you going to survive?"
HURLEY," No. No way, I'm not gonna let you die."
HURLEY, You said you'd protect the Island!
HURLEY, You're committing suicide!
HURLEY, You're not supposed to die! The Island needs you!
HURLEY, What?
HURLEY,  I can't... it's supposed to be you!
HURLEY," Alright I'll take it. But it's only temporary, as soon as you get that light back in, I'm pulling you up, and I'm giving it right back to you, deal?!"
HURLEY, Is that it?
HURLEY, Easy. Easy. Easy.
HURLEY," Dude, pull!"
HURLEY," Hang on, Jack!"
HURLEY, Got him...Desmond? No...Jack! Jack!
HURLEY, Jack's...gone...isn't he?
HURLEY, It's my job now... What the hell am I supposed to do?
HURLEY, But how? People can't leave the Island.
HURLEY, Will you help me?
HURLEY," I could really use someone with like, experience. For a little while. Will you help me, Ben?"
HURLEY, Cool.
HURLEY," Oh, hey dude."
HURLEY, We're all inside.
HURLEY," You know, you were a real good number two."
HURLEY," Thanks, dude. I'll see ya."
